timestamp,sql
2025-07-01T00:10:06.800000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 7.84 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:07.000000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 95.88 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:07.200000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 18.61 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:07.400000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 74.01 AND public.store_sales.ss_wholesale_cost BETWEEN 3.16 AND 13.06 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:07.600000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 48.46 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:07.800000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 64.26 AND public.store_sales.ss_wholesale_cost BETWEEN 81.19 AND 91.09 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:08.000000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 48.67 AND public.store_sales.ss_sold_date_sk > 95.97 AND public.store_sales.ss_hdemo_sk > 65.6 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:08.200000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 88.04 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:08.400000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 78.21 AND public.store_sales.ss_sold_date_sk > 45.16 AND public.store_sales.ss_hdemo_sk > 93.14 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:08.600000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 89.91 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:08.800000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 4.97 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:09.000000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 34.35 AND public.store_sales.ss_wholesale_cost BETWEEN 56.08 AND 65.98 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:09.200000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 94.3 AND public.store_sales.ss_wholesale_cost BETWEEN -1.75 AND 8.15 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:09.400000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 13.07 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:09.600000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales INNER JOIN public.store_sales ON public.catalog_sales.cs_promo_sk = public.store_sales.ss_promo_sk WHERE public.catalog_sales.cs_warehouse_sk <= 80.4 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:10:09.800000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales INNER JOIN public.store_sales ON public.catalog_sales.cs_promo_sk = public.store_sales.ss_promo_sk WHERE public.catalog_sales.cs_warehouse_sk <= 66.28 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:10:10.000000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 9.03 AND public.store_sales.ss_wholesale_cost BETWEEN -2.39 AND 7.51 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:10.200000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 82.62 AND public.store_sales.ss_wholesale_cost BETWEEN 87.69 AND 97.59 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:10.400000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 52.06 AND public.store_sales.ss_sold_date_sk > 93.68 AND public.store_sales.ss_hdemo_sk > 97.74 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:10.600000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales INNER JOIN public.store_sales ON public.catalog_sales.cs_promo_sk = public.store_sales.ss_promo_sk WHERE public.catalog_sales.cs_warehouse_sk <= 52.37 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:10:10.800000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 79.57 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:11.000000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 28.78 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:11.200000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 3.5 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:11.400000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 16.6 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:11.600000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 85.32 AND public.store_sales.ss_wholesale_cost BETWEEN 19.98 AND 29.88 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:11.800000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 64.32 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:12.000000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 24.36 AND public.store_sales.ss_wholesale_cost BETWEEN 71.6 AND 81.5 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:12.200000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 65.15 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:12.400000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 32.16 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:12.600000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 95.37 AND public.store_sales.ss_sold_date_sk > 17.19 AND public.store_sales.ss_hdemo_sk > 55.89 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:12.800000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 75.89 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:13.000000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales INNER JOIN public.store_sales ON public.catalog_sales.cs_promo_sk = public.store_sales.ss_promo_sk WHERE public.catalog_sales.cs_warehouse_sk <= 12.68 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:10:13.200000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 40.11 AND public.store_sales.ss_sold_date_sk > 68.58 AND public.store_sales.ss_hdemo_sk > 15.79 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:13.400000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 86.81 AND public.store_sales.ss_sold_date_sk > 12.3 AND public.store_sales.ss_hdemo_sk > 73.51 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:13.600000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 46.2 AND public.store_sales.ss_wholesale_cost BETWEEN 35.06 AND 44.96 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:13.800000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales INNER JOIN public.store_sales ON public.catalog_sales.cs_promo_sk = public.store_sales.ss_promo_sk WHERE public.catalog_sales.cs_warehouse_sk <= 58.53 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:10:14.000000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 97.81 AND public.store_sales.ss_sold_date_sk > 41.75 AND public.store_sales.ss_hdemo_sk > 79.57 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:14.200000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 65.89 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:14.400000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 85.71 AND public.store_sales.ss_sold_date_sk > 19.57 AND public.store_sales.ss_hdemo_sk > 59.83 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:14.600000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 8.92 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:14.800000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 60.36 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:15.000000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 1.06 AND public.store_sales.ss_wholesale_cost BETWEEN 38.81 AND 48.71 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:15.200000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 16.37 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:15.400000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 47.13 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:15.600000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 94.44 AND public.store_sales.ss_wholesale_cost BETWEEN 35.85 AND 45.75 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:15.800000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 6.81 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:16.000000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 91.42 AND public.store_sales.ss_wholesale_cost BETWEEN 9.92 AND 19.82 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:16.200000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 35.98 AND public.store_sales.ss_sold_date_sk > 78.96 AND public.store_sales.ss_hdemo_sk > 83.38 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:16.400000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 34.03 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:16.600000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 46.76 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:16.800000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 42.44 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:17.000000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 26.26 AND public.store_sales.ss_sold_date_sk > 62.92 AND public.store_sales.ss_hdemo_sk > 32.73 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:17.200000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 61.05 AND public.store_sales.ss_wholesale_cost BETWEEN 40.07 AND 49.97 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:17.400000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 60.19 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:17.600000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 30.89 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:17.800000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 81.18 AND public.store_sales.ss_wholesale_cost BETWEEN 4.87 AND 14.77 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:18.000000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 85.8 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:18.200000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 60.64 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:18.400000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 21.01 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:18.600000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 57.67 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:18.800000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 68.05 AND public.store_sales.ss_sold_date_sk > 3.93 AND public.store_sales.ss_hdemo_sk > 40.73 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:19.000000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 74.73 AND public.store_sales.ss_wholesale_cost BETWEEN 77.28 AND 87.18 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:19.200000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 50.78 AND public.store_sales.ss_wholesale_cost BETWEEN 46.07 AND 55.97 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:10:19.400000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales INNER JOIN public.store_sales ON public.catalog_sales.cs_promo_sk = public.store_sales.ss_promo_sk WHERE public.catalog_sales.cs_warehouse_sk <= 53.55 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:10:19.600000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 2.8 AND public.store_sales.ss_sold_date_sk > 59.98 AND public.store_sales.ss_hdemo_sk > 23.9 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:19.800000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 26.08 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:20.000000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 21.63 AND public.store_sales.ss_sold_date_sk > 75.4 AND public.store_sales.ss_hdemo_sk > 12.77 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:20.200000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 33.46 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:20.400000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales INNER JOIN public.store_sales ON public.catalog_sales.cs_promo_sk = public.store_sales.ss_promo_sk WHERE public.catalog_sales.cs_warehouse_sk <= 13.15 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:10:20.600000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales INNER JOIN public.store_sales ON public.catalog_sales.cs_promo_sk = public.store_sales.ss_promo_sk WHERE public.catalog_sales.cs_warehouse_sk <= 71.83 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:10:20.800000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 9.69 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:21.000000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 46.08 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:10:21.200000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 65.59 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:21.400000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 98.68 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:10:21.600000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales INNER JOIN public.store_sales ON public.catalog_sales.cs_promo_sk = public.store_sales.ss_promo_sk WHERE public.catalog_sales.cs_warehouse_sk <= 3.25 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:10:21.800000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 52.67 AND public.store_sales.ss_sold_date_sk > 32.16 AND public.store_sales.ss_hdemo_sk > 56.85 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:22.000000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 28.81 AND public.store_sales.ss_sold_date_sk > 7.14 AND public.store_sales.ss_hdemo_sk > 46.37 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:10:22.200000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 12.89 AND public.store_sales.ss_wholesale_cost BETWEEN 3.11 AND 13.01 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
